thrL	4.398745832
thrA	3.78732595
thrB	3.854971581
thrC	3.825624167
yaaX	2.609852348
yaaA	2.535315834
yaaJ	1.708420985
talB	3.284657748
mog	2.443047273
yaaH	2.062820874
yaaW	1.425077841
htgA	0.661515106
yaaI	1.37013442
dnaK	3.699993558
dnaJ	2.993094613
insL-1	0.632506439
insL-2	0.916800035
insL-3	0.946102822
hokC	0.66273064
mokC	0.747251812
nhaA	0.993723123
nhaR	0.676968454
insB-1	1.102884918
insB-2	0.998275428
insB-3	1.027286804
insB-4	0.913443909
insB-6	1.062020987
insB-7_1	0.758805122
insB-7_2	0.662687867
insB-7	0.956084494
insB	1.10863368
insA-1	0.892977938
insA-2	0.703527037
insA-3	0.70682502
insA-6	0.67190876
insA-7	1.076881223
insA-4	0.923544759
insA	0.904469204
rpsT	4.544752573
yaaY	1.564484262
ribF	3.17609039
ileS	3.294714056
lspA	4.065595398
fkpB	3.170329495
ispH	2.949707804
rihC	2.132875944
dapB	3.534109973
carA	3.811899567
carB	3.467290888
caiF	2.376615458
caiE	1.443931755
caiD	1.047316153
caiC	1.803933997
caiB	1.726510374
caiA	1.562953085
caiT	1.422883866
fixA	1.075624689
fixB	1.20792842
fixC	1.083201161
fixX	1.496780178
yaaU	1.323360712
kefF	1.766333343
kefC	2.227209037
folA	2.803289648
apaH	2.607774782
apaG	3.016228732
ksgA	3.07548309
pdxA	3.010926263
surA	3.248936846
imp	3.232412341
djlA	2.6739535
yabP	2.86456053
yabQ	3.015485142
rluA	2.515442977
hepA	2.468809593
polB	1.874445838
araD	0.940437463
araA	1.512586549
araB	1.147621764
araC	2.058118987
yabI	2.242698794
thiQ	1.816752439
thiP	1.933198396
tbpA	2.242495835
sgrR	1.9425019
sgrS	2.387799098
setA	1.994095659
leuD	3.632933034
leuC	3.579089485
leuB	3.51148376
leuA	3.460100805
leuL	3.808991259
leuO	1.461559975
ilvI	3.388728556
ilvH	3.267758686
fruR	2.896743503
mraZ	3.814780179
mraW	3.052453071
ftsL	3.602039959
ftsI	2.580726192
murE	2.855451674
murF	2.864557386
mraY	2.794015503
murD	2.860636848
ftsW	2.854303248
murG	2.94271726
murC	2.855001965
ddlB	3.046428435
ftsQ	3.07455809
ftsA	3.079650212
ftsZ	3.552634031
lpxC	3.703025044
secM	3.135879695
secA	3.27915685
mutT	2.310323739
yacG	3.29943887
yacF	2.903855516
coaE	2.685054742
guaC	3.391137554
hofC	1.259032134
hofB	1.413836599
ppdD	1.20849779
nadC	2.693532924
ampD	2.293818932
ampE	2.134725369
aroP	3.651273312
pdhR	3.319325338
aceE	3.809751166
aceF	3.656635369
lpd	3.970936424
yacH	1.221184249
acnB	3.618662999
yacL	2.374159909
speD	3.622369108
speE	3.673703025
yacC	3.105142497
cueO	2.162991621
gcd	2.649169191
hpt	3.207878102
can	3.664220449
yadG	2.628523081
yadH	2.580932214
yadI	2.284618737
yadE	1.854685383
panD	3.383266498
yadD	1.936356307
panC	3.18069648
panB	3.13493439
yadC	1.247722555
yadK	1.16032069
yadL	1.431744811
yadM	1.089597289
htrE	0.741090785
ecpD	0.888506608
yadN	0.921892703
folK	2.874392398
pcnB	3.225799138
yadB	2.371880618
dksA	3.446366196
sfsA	2.455301163
ligT	2.230880319
hrpB	2.049188164
mrcB	2.515961819
fhuA	0.686556641
fhuC	0.94933252
fhuD	1.158041931
fhuB	1.897377795
hemL	3.095001357
clcA	2.299428844
yadR	3.324948823
yadS	2.497706119
btuF	2.692445915
pfs	3.245653174
dgt	2.464139765
degP	3.015124896
cdaR	1.924780452
yaeH	2.578893238
yaeI	1.962467076
dapD	3.550403014
glnD	2.335312744
map	3.300055432
t44	4.241393679
rpsB	4.461592684
tsf	4.114497893
pyrH	3.772099441
frr	3.70554266
dxr	2.658923888
ispU	2.989547656
cdsA	3.164473162
yaeL	3.054149407
yaeT	3.430384856
hlpA	3.698643596
lpxD	3.680382068
fabZ	3.605017864
lpxA	3.176963315
lpxB	3.016671764
rnhB	2.955011759
dnaE	2.827901507
accA	3.560771839
ldcC	2.051511391
yaeR	2.197697694
tilS	2.419786374
rof	2.50271123
yaeP	2.717702907
yaeQ	2.732626849
yaeJ	2.979385916
nlpE	2.63929754
yaeF	1.472111109
proS	3.357170159
yaeB	2.596198736
rcsF	2.873732376
metQ	4.082667987
metI	3.090482022
metN	2.885203788
gmhB	2.966557283
rrsH	5.550357949
ileV	3.759525562
alaV	3.994313061
rrlH	5.549737874
rrfH	4.679891427
aspU	4.522031523
dkgB	2.150732806
yafC	1.639400618
yafD	2.420710154
yafE	1.831113867
mltD	3.641361606
gloB	2.329109135
yafS	2.153681051
rnhA	2.535125371
dnaQ	2.756339074
aspV	4.546606631
yafT	1.945399028
yafU	0.700047151
yafF	0.990427015
yafV	2.033704549
ivy	3.292153247
fadE	1.851145876
lpcA	3.119731834
yafJ	2.527921438
yafK	2.986286553
yafQ	2.781015511
dinJ	2.985844624
yafL	1.33653908
yafM	1.868163275
fhiA	1.089193062
mbhA	1.164366539
dinB	1.846226112
yafN	2.071418574
yafO	1.984595265
yafP	1.701684918
ykfJ	0.980260575
prfH	0.74962282
pepD	3.064367002
gpt	3.323386907
frsA	2.442340208
crl	3.604134107
phoE	1.340625132
proB	2.817272767
proA	2.656461209
thrW	3.302419359
ykfI	1.968954836
yafW	1.172217937
ykfH	1.194064969
ykfG	0.883242465
yafX	1.108625564
ykfF	1.325947793
ykfB	1.058097902
