thrL	4.367172495
thrA	3.797308736
thrB	3.766129298
thrC	3.651051213
yaaX	2.46548835
yaaA	2.642785911
yaaJ	1.745811003
talB	3.330393494
mog	2.575878821
yaaH	2.523107736
yaaW	1.642178436
htgA	1.148142949
yaaI	1.631129944
dnaK	3.816830444
dnaJ	3.242627421
insL-1	1.005298757
insL-2	0.954890872
insL-3	0.884254742
hokC	0.791618365
mokC	0.773893004
nhaA	1.082491071
nhaR	0.855331643
insB-1	1.093029451
insB-2	1.071526497
insB-3	1.070723653
insB-4	0.992051121
insB-6	0.965653275
insB-7_1	0.864399639
insB-7_2	0.844718995
insB-7	0.98001338
insB	1.001177559
insA-1	1.206673416
insA-2	1.106176694
insA-3	1.240465113
insA-6	1.136371895
insA-7	1.39566193
insA-4	1.235268032
insA	1.109459893
rpsT	4.384842329
yaaY	2.004525591
ribF	3.323797073
ileS	3.472543332
lspA	4.122676588
fkpB	3.393212823
ispH	3.12708104
rihC	2.432436518
dapB	3.452988857
carA	3.818656875
carB	3.582999906
caiF	2.401106423
caiE	1.609008297
caiD	1.164080671
caiC	1.970956571
caiB	2.127054059
caiA	1.850876481
caiT	1.530055506
fixA	1.139621803
fixB	1.298175155
fixC	1.296491306
fixX	1.614532549
yaaU	1.449390895
kefF	1.971870444
kefC	2.265120759
folA	2.985659552
apaH	2.794601286
apaG	3.215890206
ksgA	3.19481365
pdxA	3.169762556
surA	3.347088492
imp	3.286186843
djlA	2.811952091
yabP	2.883148697
yabQ	3.167811553
rluA	2.77670241
hepA	2.730199385
polB	1.892908315
araD	1.189304642
araA	1.729344311
araB	1.297390435
araC	2.206734505
yabI	2.422846748
thiQ	2.221029058
thiP	2.444189916
tbpA	2.777696282
sgrR	2.163144394
sgrS	2.306542598
setA	2.296275171
leuD	3.497453768
leuC	3.504338492
leuB	3.513354693
leuA	3.577062597
leuL	3.865344347
leuO	1.783477195
ilvI	3.300994063
ilvH	3.331237794
fruR	3.062532642
mraZ	3.825018329
mraW	3.281042583
ftsL	3.645437892
ftsI	2.824412664
murE	2.977259422
murF	3.007443156
mraY	2.943608222
murD	2.970143984
ftsW	3.045486405
murG	3.091008544
murC	2.995855437
ddlB	3.239586105
ftsQ	3.235978551
ftsA	3.312005241
ftsZ	3.762915605
lpxC	3.915177812
secM	3.281818204
secA	3.433628466
mutT	2.460819434
yacG	3.368258168
yacF	3.097960805
coaE	2.838919103
guaC	3.463604234
hofC	1.61863479
hofB	1.622601712
ppdD	1.27217854
nadC	2.814618939
ampD	2.471102685
ampE	2.344857663
aroP	3.744124025
pdhR	3.561252905
aceE	4.079534158
aceF	3.962417376
lpd	4.158575199
yacH	1.789984056
acnB	3.756044523
yacL	2.602513233
speD	3.805996676
speE	3.788016086
yacC	3.174551681
cueO	2.433137259
gcd	2.792913099
hpt	3.369854218
can	3.626371585
yadG	3.015329082
yadH	3.077588546
yadI	2.554073611
yadE	2.11121228
panD	3.300304191
yadD	2.090185696
panC	3.414892287
panB	3.3588211
yadC	1.441110374
yadK	1.33536763
yadL	1.560428484
yadM	1.45263301
htrE	0.928180208
ecpD	0.773470992
yadN	1.042518784
folK	3.014163122
pcnB	3.355541929
yadB	2.330097453
dksA	3.371803465
sfsA	2.500450857
ligT	2.418772783
hrpB	2.383630418
mrcB	2.703586146
fhuA	0.939651446
fhuC	1.118015637
fhuD	1.430297425
fhuB	1.678471893
