thrL	31001.42131
thrA	20022.82345
thrB	19359.41964
thrC	18654.13798
yaaX	1413.957433
yaaA	1433.108071
yaaJ	197.1476179
talB	7780.2
mog	1239.95629
yaaH	607.047819
yaaW	86.23055988
htgA	23.4915196
yaaI	65.46464702
dnaK	12080.33225
dnaJ	2688.480202
insL-1	8.237066833
insL-2	10.33518375
insL-3	15.7191497
hokC	5.521334821
mokC	8.861723952
nhaA	12.43573615
nhaR	5.856236345
insB-1	16.54697075
insB-2	12.56334055
insB-3	13.57535261
insB-4	21.67558925
insB-6	18.12980369
insB-7_1	12.24511415
insB-7_2	6.780066631
insB-7	12.66228852
insB	13.72642414
insA-1	19.4950223
insA-2	16.71146335
insA-3	16.9019153
insA-6	14.38287449
insA-7	23.95423607
insA-4	14.08347226
insA	11.4796948
rpsT	60037.45286
yaaY	171.4964343
ribF	5043.293286
ileS	6787.711833
lspA	23111.92286
fkpB	5474.583131
ispH	3133.867048
rihC	414.8782369
dapB	12397.72225
carA	12238.36898
carB	6811.763738
caiF	472.9822369
caiE	44.96711714
caiD	24.48207531
caiC	101.9471194
caiB	111.8807968
caiA	77.86914905
caiT	28.79989774
fixA	36.02168
fixB	44.19498869
fixC	38.31256131
fixX	64.31776571
yaaU	53.0450781
kefF	297.9267333
kefC	645.7178417
folA	2710.055702
apaH	1284.104481
apaG	3596.181345
ksgA	3611.345405
pdxA	2289.855107
surA	4516.469702
imp	4066.666024
djlA	1331.626518
yabP	1340.005848
yabQ	1363.104092
rluA	1503.344506
hepA	1102.33547
polB	219.1926845
araD	39.4309631
araA	99.95451774
araB	43.32167429
araC	320.7515095
yabI	1210.734861
thiQ	157.0371967
thiP	272.9459107
tbpA	590.947281
sgrR	191.046756
sgrS	1685.425369
setA	575.1777512
leuD	10041.77901
leuC	8130.706012
leuB	7661.781667
leuA	8337.962631
leuL	9658.850345
leuO	123.6890492
ilvI	5506.672143
ilvH	4755.619702
fruR	2353.079202
mraZ	17078.29571
mraW	4597.123464
ftsL	11009.76245
ftsI	1786.728012
murE	2842.225262
murF	2541.276405
mraY	2506.435655
murD	2730.603321
ftsW	3579.068845
murG	3676.700381
murC	3016.910274
ddlB	4251.442512
ftsQ	4903.956857
ftsA	5245.067286
ftsZ	12678.6553
lpxC	15180.56179
secM	4634.67931
secA	4574.572524
mutT	559.3860119
yacG	5766.85456
yacF	2951.074107
coaE	1777.015536
guaC	6687.871595
hofC	75.88023714
hofB	65.22103774
ppdD	33.06167667
nadC	1215.321289
ampD	778.1313845
ampE	491.1177167
aroP	5359.761702
pdhR	3894.504071
aceE	14161.48169
aceF	10826.06077
lpd	24153.17274
yacH	50.46468274
acnB	11228.97151
yacL	762.3742905
speD	14577.64448
speE	15708.92845
yacC	3824.934583
cueO	958.4875262
gcd	1333.323287
hpt	5524.69725
can	15067.68857
yadG	1678.617669
yadH	1905.199976
yadI	518.7590321
yadE	319.6597238
panD	7311.250976
yadD	140.5514763
panC	6150.398179
panB	5593.738726
yadC	50.10193095
yadK	45.5163381
yadL	64.83781083
yadM	47.79703143
htrE	20.98324786
ecpD	19.20173879
yadN	46.88119619
folK	2386.927631
pcnB	5260.388262
yadB	803.948175
dksA	8601.851095
sfsA	1154.821261
ligT	854.5172952
hrpB	469.4248274
mrcB	1596.999688
fhuA	143504.969
fhuC	17.87727912
fhuD	23.76998994
fhuB	68.36869726
hemL	3815.848857
clcA	769.23215
yadR	9409.628024
yadS	1065.179986
btuF	2110.021964
pfs	5696.712429
dgt	679.7797024
degP	1099.893045
cdaR	316.8884893
yaeH	998.9225214
yaeI	193.4844155
dapD	10580.92251
glnD	881.6453667
map	8787.692262
t44	35343.28821
rpsB	63378.26952
tsf	27189.81964
pyrH	13388.23481
frr	14416.83657
dxr	1835.48306
ispU	3780.035738
cdsA	7258.36544
yaeL	4846.564774
yaeT	9095.074917
hlpA	13473.99963
lpxD	13054.73557
fabZ	9290.423452
lpxA	4620.948845
lpxB	3642.057976
rnhB	3323.168774
dnaE	2597.807012
accA	11968.10195
ldcC	870.3860214
yaeR	1393.499071
tilS	1575.236345
rof	1134.882744
yaeP	2277.402988
yaeQ	1803.324958
yaeJ	2403.610012
nlpE	1882.621371
yaeF	71.15485464
proS	6666.593714
yaeB	1599.396225
rcsF	3278.7705
metQ	22590.99857
metI	5374.063667
metN	3203.46525
gmhB	2743.629345
rrsH	588222.8071
ileV	10532.41636
alaV	14498.84952
rrlH	558958.3714
rrfH	156440.7427
aspU	55477.56119
dkgB	284.6610488
yafC	88.80532024
yafD	640.4099667
yafE	130.3067845
mltD	5787.664571
gloB	335.9025774
yafS	251.8719952
rnhA	493.6612905
dnaQ	904.4074881
aspV	58725.36702
yafT	102.8137135
yafU	10.54771282
yafF	19.9711466
yafV	240.0624095
ivy	9363.22475
fadE	191.3078714
lpcA	1937.420476
yafJ	619.130994
yafK	823.1552702
yafQ	907.3218976
dinJ	1651.197679
yafL	48.29391631
yafM	107.1790092
fhiA	32.98778512
mbhA	21.72372452
dinB	105.6449507
yafN	170.0881649
yafO	115.9028839
yafP	69.5269831
ykfJ	13.9346974
prfH	10.40305154
pepD	2313.219107
gpt	4093.470905
frsA	551.3771726
crl	5544.082488
phoE	37.36482095
proB	908.4316798
proA	738.2318714
thrW	2058.797833
ykfI	171.0962762
yafW	14.75960301
ykfH	22.38039869
ykfG	10.74506235
yafX	24.37092724
ykfF	21.31770849
ykfB	16.57362329
yafY	8.655708036
yafZ	24.23315857
ykfA	28.1995578
perR	13.45782335
insN-1	10.8495288
insN-2	14.48501239
insI-1	11.30204417
insI-2	13.0497166
insI-3	7.397238738
insO-1	38.74541024
ykfC	21.20939193
insH-1	15.42886462
insH-2	15.13286283
insH-3	10.50835725
insH-4	17.94599029
insH-5	16.00514774
insH-6	16.67805148
insH-7	14.33647642
insH-8	17.5589199
insH-9	10.9158032
insH-10	13.40402921
insH-11	18.3338268
insH	9.682011548
mmuP	49.29491274
mmuM	13.82466867
afuC	7.905766214
afuB	33.43595083
ykgN	31.14379679
yagB	11.53178142
yagA	33.36621726
yagE	127576.6517
yagF	21.13477192
yagG	43.96786583
yagH	24.18980614
yagI	41.32053869
argF	118.6617092
yagJ	4.588233929
yagK	5.18295994
yagL	6.611183381
yagM	58171.19476
yagN	6.060894333
intF	7.585714476
yagP	14.23506487
yagQ	17.74699965
yagR	23.35394393
yagS	10.78010151
yagT	12.78141475
yagU	7.776372214
ykgJ	21.76620593
yagV	22.99036863
yagW	11.84933458
yagX	66981.85905
yagY	34.35049587
yagZ	12.35972114
ykgK	10.1083379
ykgL	11.63590331
ykgM	12.80417254
eaeH	7.872143369
insE-1	11.38111896
insE-2	11.77761255
insE-3	14.36013626
insE-4	9.236099024
insE-5	17.34092095
insF-1	13.95908956
insF-2	9.72540475
insF-3	11.28113246
insF-4	12.3762799
insF-5	19.08271925
ykgA	14.6780282
ykgB	8.962020024
ykgI	5.598520881
ykgC	8.060495619
ykgD	9.414112833
ykgE	22.12292263
ykgF	12.28545524
ykgG	13.19357874
ykgH	6.007009964
betA	310.6603952
betB	681.5353119
betI	455.4735976
betT	366.9494833
yahA	744.8750595
yahB	135.6271933
yahC	55.66540536
yahD	31.66768179
yahE	20.16169264
yahF	18.02207927
yahG	43.64705393
yahH	342.5931726
yahI	47.15113107
yahJ	164.205884
yahK	990.1065821
yahL	7.550191667
yahM	36.62268024
yahN	32.38506143
yahO	1692.390429
prpR	79.26384214
prpB	21.09239405
prpC	25.35889214
prpD	26.60390054
prpE	29.4804056
codB	879.5783357
codA	845.5481012
cynR	84.83401798
cynT	47.63819393
cynS	55.31049929
cynX	56.94954107
lacA	41.39712548
lacY	27.49752524
lacZ	55.3837231
lacI	340.4399369
mhpR	213.0127179
mhpA	20.68676926
mhpB	33.63395393
mhpC	22.50832289
mhpD	25.3072157
mhpF	38.80425488
mhpE	51.08101107
mhpT	55.76614476
yaiL	432.7571917
frmB	662.3409833
frmA	1753.438607
frmR	1382.091598
yaiO	12.16478657
yaiX	5.401023714
insC-1	22.83921249
insC-2	15.08264585
insC-3	19.38808996
insC-4	21.35814671
insC-5	20.01004025
insC-6	20.83014582
insC	16.40085226
insD-1	6.888443726
insD-2	8.61421994
insD-3	8.354666345
insD-4	11.67526077
insD-5	11.00253077
insD-6	10.93903429
insD	14.80520608
yaiF	9.177218036
yaiP	10.44219768
yaiS	16.74267694
tauA	18.04894169
tauB	7.609804321
tauC	46.21699048
tauD	13.13769157
hemB	1870.57325
ykiB	9.560891881
yaiT	5.295647452
yaiU	11.56963996
yaiV	5.111682786
ampH	13.1553424
sbmA	13.91239164
yaiW	13.02582619
yaiY	7.476299702
yaiZ	11.24228695
ddlA	247.0813119
yaiB	500.7554893
phoA	147.8844767
psiF	444.6186464
yaiC	85.71397274
proC	2090.471988
yaiI	216.633631
aroL	1974.563917
yaiA	4055.958083
aroM	933.7251774
yaiE	1226.5415
ykiA	452.7328321
rdgC	1469.430313
mak	332.5419667
araJ	161.0984521
sbcC	210.0848405
sbcD	235.0033679
phoB	121.208833
phoR	128.6478807
brnQ	1098.529558
proY	655.0158738
malZ	824.2022179
yajB	341.4853619
queA	1665.1465
tgt	2980.239964
yajC	14359.89535
secD	3493.480619
secF	4916.836595
yajD	875.6210179
tsx	4476.965155
yajI	512.7059774
ybaD	1760.635712
ribD	1601.63589
ribE	6737.261036
nusB	6267.713274
thiL	1060.642364
pgpA	750.6642798
yajO	537.566069
dxs	1086.201671
ispA	2361.413095
xseB	2226.660167
thiI	961.2994964
yajL	416.752519
panE	646.4691798
yajQ	1953.877595
yajR	340.8732821
cyoE	14774.28048
cyoD	10777.50554
cyoC	18482.7756
cyoB	15388.26702
cyoA	12317.86379
ampG	1078.769685
yajG	2481.71225
bolA	1483.271254
tig	26680.96726
clpP	2817.633988
clpX	5803.025952
lon	3086.451357
hupB	13304.01075
ppiD	3330.763369
ybaV	138.1468375
ybaW	93.20385357
ybaX	433.8543405
ybaE	75.61157143
cof	183.1538262
ybaO	425.356931
mdlA	198.8752095
mdlB	161.4324336
glnK	80.75095643
amtB	146.4007271
tesB	499.9494536
ybaY	1026.116383
ybaZ	108.7872669
ffs	711.1661488
ybaA	80.60467917
ylaB	208.0092845
ylaC	3762.371083
maa	690.5834179
hha	11114.01036
ybaJ	3486.930036
acrB	3431.724464
acrA	2666.19706
acrR	370.8078095
kefA	626.9013798
ybaM	669.0611702
priC	590.2796095
ybaN	830.4039893
apt	2094.174357
dnaX	1619.81026
ybaB	9127.963071
recR	3272.420357
htpG	891.3214119
adk	6175.141583
hemH	429.9176
aes	19.13454446
gsk	1241.2084
ybaL	1077.35126
fsr	131.6246995
ushA	554.854044
ybaK	216.4216667
ybaP	229.6923369
ybaQ	539.1191202
copA	253.7188238
ybaS	311.1657631
ybaT	210.9212882
cueR	373.7329417
ybbJ	530.297219
ybbK	327.7956952
ybbL	285.2297464
ybbM	228.2331929
ybbN	839.2519929
ybbO	903.1252131
tesA	816.6019298
ybbA	196.0409226
ybbP	166.5940433
rhsD	11.55065377
ybbC	6.161507905
ylbH	8.125441405
ybbD	5.236457143
ylbG	24.08607785
ybbB	112.6584489
ybbS	10.04909901
allA	57.40362896
allR	1150.419808
gcl	50.20664595
hyi	31.10331024
glxR	30.44544607
ybbV	5.945241964
ybbW	12.26370194
allB	39.0515392
ybbY	71.98667845
glxK	199.2837952
ylbA	143.8631904
allC	59.43498179
allD	40.94976702
fdrA	25.7889752
ylbE_2	24.56758635
ylbE_1	41.66378786
ylbE	18.61736431
ylbF	54.17775655
ybcF	41.89340786
purK	3448.797155
purE	1810.348512
lpxH	873.6470119
ppiB	5913.895131
cysS	766.9553786
ybcI	776.3236048
ybcJ	568.62005
folD	1458.553675
sfmA	78.8204419
sfmC	8.845606548
sfmD	15.65949492
sfmH	16.48590952
sfmF	14.65239857
fimZ	9.092903702
argU	560.0882964
intD	15.83707992
ybcC	7.334047286
ybcD	5.703818679
renD	7.957399048
emrE	4.881084321
ybcK	5.354608917
ybcL	6.740609417
ybcM	5.664597071
ybcN	4.759412571
ninE	21.63577213
ybcO	23.1975806
rusA	48.13999905
ylcG	7.94252244
ybcQ	15.16264723
nmpC	9.143663619
essD	15.05437014
ybcS	13.84331107
rzpD	10.27805096
rzoD	77.29175167
borD	10.0888937
ybcV	4.909861833
ybcW	5.496932667
nohB	14.73610599
tfaD	30.8824731
ybcY	11.61858893
ylcE	9.31950619
appY	18973.1231
ompT	9.904793464
envY	63.95713667
ybcH	103.2381371
nfrA	56.42336119
nfrB	42.87683238
cusS	301.4267571
cusR	496.9225786
cusC	8.574104988
cusF	52.8679456
cusB	23.64337468
cusA	40.72608857
pheP	647.6692762
ybdG	18.4361026
nfnB	25.14734348
ybdF	7.082613
ybdJ	32.65077476
ybdK	23.10565905
hokE	5.014739476
entD	261.8307714
fepA	1158.991335
fes	449.483356
ybdZ	233.3734357
entF	525.3591726
fepE	31.51370262
fepC	411.8108107
fepG	383.240519
fepD	221.082194
ybdA	447.2018274
fepB	471.4922655
entC	1495.38629
entE	1128.007321
entB	1280.074593
entA	884.8851619
ybdB	2517.938143
cstA	1353.236302
ybdD	626.0457179
ybdH	571.2916155
ybdL	175.9247836
ybdM	160.1263965
ybdN	54.52269595
ybdO	38.92590536
dsbG	1631.220476
ahpC	21122.44214
ahpF	2021.975893
uspG	703.0521714
ybdR	456.7724024
rnk	1316.768508
rna	1743.867071
citT	49.45976512
citG	10.48576949
citX	40.05120274
citF	37.14553726
citE	29.78426395
citD	16.21245262
citC	14.31468726
citA	96.30771012
citB	170.3952755
dcuC	17.3063881
crcA	144.6439061
cspE	41665.28381
crcB	541.8738929
ybeH	132.7928486
ybeM	182.2042131
tatE	532.251525
lipA	1437.591367
ybeF	63.81422476
lipB	915.6331488
ybeD	1311.777826
dacA	4352.355369
rlpA	1847.04808
mrdB	1184.72903
mrdA	1163.044107
ybeA	1471.164237
ybeB	2209.934583
cobC	801.3028976
nadD	761.1711071
holA	1789.194171
rlpB	1841.000881
leuS	2915.45894
ybeL	729.7031321
ybeQ	27.27962095
ybeR	6.104084488
djlB	24.42247894
ybeT	17.1520052
ybeU	22.07998143
djlC	52.67519583
hscC	44.32789333
rihA	733.7206798
gltL	398.6949821
gltK	407.368469
gltJ	523.9495726
gltI	1422.864725
lnt	795.6308036
ybeX	2795.909095
ybeY	3099.027607
ybeZ	2205.442357
miaB	1674.375119
ubiF	425.8900619
glnX	12831.78439
glnV	13134.30332
metU	29793.86012
glnW	32147.12536
glnU	33284.18381
leuW	10187.77914
metT	28700.67714
asnB	2069.31594
